Node,Mapping,Goldlabel,Predict,L1 confidence,L2confidence
N491,yukti->yuktA,-,L1,0.037,0.034
N492,pARqi->pARqa,-,L2,0.05,0.057
N493,pARqi->paRqa,-,L2,0.05,0.061
N24,vasi->vas,L1,L2,0.051000000000000004,0.057
N25,vasi->vasA,-,L2,0.051000000000000004,0.057
N26,vasi->vasI,-,L2,0.051000000000000004,0.057
N27,paYcASIti->paYcASIta,-,L2,0.051000000000000004,0.056
N20,tURi->tURI,-,L1,0.033,0.029
N21,tURi->tUR,-,L1,0.033,0.029
N22,raSmi->raSmi,-,L2,0.051000000000000004,0.057
N23,vasi->vasa,L1,L2,0.051000000000000004,0.057
N2593,kawi->kawa,-,L2,0.05,0.056
N28,kiRi->kiRa,-,L2,0.05,0.056
N29,supti->supta,-,L2,0.051000000000000004,0.057
N2599,mazi->maz,-,L2,0.05,0.056
N1703,saMDi->saMDa,-,L2,0.051000000000000004,0.057
N1875,nyakkfti->nyakkfta,-,L2,0.05,0.056
N7,vAnti->vAntI,-,L1,0.036000000000000004,0.034
N1879,lipi->lipa,-,L2,0.051000000000000004,0.056
N2288,tryaSIti->tryaSIta,-,L2,0.051000000000000004,0.057
N2289,akzi->akza,-,L2,0.05,0.056
N2050,suganDi->suganDa,-,L2,0.051000000000000004,0.057
N2280,aNguli->aNgulI,-,L2,0.051000000000000004,0.056
N2281,romarAji->romarAjI,-,L2,0.051000000000000004,0.057
N2282,saMkfti->saMkft,-,L2,0.051000000000000004,0.057
N2283,svavftti->svavftta,-,L2,0.051000000000000004,0.057
N2284,pratyAvftti->pratyAvftta,-,L2,0.051000000000000004,0.057
N2285,SaSi->SaS,-,L1,0.378,0.041
N2286,SaSi->SaSa,-,L2,0.05,0.056
N2287,SaSi->SaSI,-,L2,0.051000000000000004,0.056
N2578,kaSi->kaS,-,L1,0.372,0.042
N2579,kaSi->kaSa,-,L2,0.051000000000000004,0.056
N2576,kukzi->kukza,-,L2,0.051000000000000004,0.056
N2577,kukzi->kukzI,-,L1,0.036000000000000004,0.032
N2574,luYci->luYc,-,L1,0.036000000000000004,0.031
N2056,atigati->atigata,-,L2,0.05,0.056
N2572,tarhi->tarha,-,L2,0.051000000000000004,0.057
N2573,luYci->luYca,-,L2,0.051000000000000004,0.056
N2570,miti->mita,-,L2,0.05,0.057
N2571,miti->mit,-,L1,0.034,0.031
N2378,tantri->tantrI,-,L2,0.051000000000000004,0.057
N2379,tantri->tantr,-,L2,0.051000000000000004,0.057
N2374,yuji->yuja,-,L2,0.05,0.056
N2375,tinduki->tinduka,-,L2,0.051000000000000004,0.057
N2376,tinduki->tindukI,-,L2,0.039,0.039
N2377,tantri->tantra,-,L2,0.051000000000000004,0.057
N2370,sunIti->sunIta,-,L2,0.051000000000000004,0.057
N2373,yuji->yuj,-,L1,0.936,0.003
N2594,kawi->kawI,-,L2,0.05,0.056
N1087,sOti->sut,-,L2,0.041,0.042
N2596,gIti->gItA,-,L1,0.034,0.03
N2597,mazi->maza,-,L2,0.05,0.056
N2590,maDumati->maDumat,-,L2,0.051000000000000004,0.056
N2591,paYcazazwi->paYcazazwa,-,L2,0.05,0.056
N2592,kfmi->kfmI,-,L1,0.034,0.03
N1086,sOti->sUtI,-,L2,0.04,0.041
N2598,mazi->mazI,-,L2,0.05,0.056
N1085,sOti->sUti,-,L2,0.04,0.042
N1876,kzAnti->kzAnta,-,L2,0.05,0.057
N1877,kzAnti->kzanta,-,L2,0.05,0.061
N1874,cezwi->cezw,-,L1,0.032,0.027
N1084,sOti->suti,-,L2,0.041,0.043000000000000003
N1872,cezwi->cezwa,-,L2,0.05,0.056
N1873,cezwi->cezwA,-,L1,0.033,0.029
N1870,Apti->Apta,-,L2,0.05,0.057
N1871,Apti->apta,-,L2,0.05,0.061
N1083,sOti->sUtA,-,L2,0.04,0.042
N1878,lipi->lip,-,L1,0.93,0.004
N1082,sOti->sutA,-,L2,0.041,0.043000000000000003
N977,droRi->droRa,-,L2,0.051000000000000004,0.057
N976,Asuri->asurI,-,L2,0.051000000000000004,0.058
N975,Asuri->AsurI,-,L2,0.044,0.046
N974,Asuri->asuri,-,L2,0.052000000000000005,0.058
N973,Asuri->asurA,-,L2,0.051000000000000004,0.058
N972,Asuri->asura,-,L2,0.051000000000000004,0.062
N971,Asuri->Asura,-,L2,0.051000000000000004,0.058
N970,divyOzaDi->divyOzaDa,-,L2,0.05,0.057
N1080,sOti->sOta,-,L2,0.051000000000000004,0.058
N979,droRi->droRI,-,L2,0.039,0.04
N978,droRi->droRA,-,L2,0.04,0.041
N182,DAtaki->DAtaka,-,L2,0.05,0.057
N183,DAtaki->DAtakI,-,L2,0.05,0.056
N180,utsfti->utsfta,-,L2,0.051000000000000004,0.057
N181,sudyuti->sudyut,-,L2,0.041,0.045
N186,dIDiti->dIDita,-,L2,0.05,0.057
N187,Kidi->Kid,-,L1,0.034,0.034
N184,samBUti->samBUta,-,L2,0.051000000000000004,0.057
N185,dIDiti->dIDiti,-,L2,0.005,0.881
N2110,caturnavati->caturnavata,-,L2,0.051000000000000004,0.057
N188,sPUrti->sPUrti,-,L2,0.019,0.665
N189,sPUrti->sPUrta,-,L2,0.051000000000000004,0.058
N2114,cyAvani->cyavana,-,L2,0.05,0.061
N2115,cyAvani->cyavanA,-,L2,0.051000000000000004,0.056
N2116,avawi->avawa,-,L2,0.05,0.056
N1559,hili->hila,-,L2,0.051000000000000004,0.056
N2622,pENgi->pENgI,-,L1,0.033,0.028
N2623,SAKAsTi->SAKAsTa,-,L2,0.051000000000000004,0.058
N2620,pENgi->piNga,-,L2,0.05,0.061
N2621,pENgi->piNgA,-,L1,0.035,0.032
N2626,vivfti->vivftA,-,L1,0.036000000000000004,0.034
N2627,vivfti->vivft,-,L1,0.035,0.032
N2624,vedaSruti->vedaSruta,-,L2,0.051000000000000004,0.057
N2625,vivfti->vivfta,-,L2,0.05,0.057
N2628,barhi->barh,-,L2,0.051000000000000004,0.057
N2629,barhi->barha,-,L2,0.051000000000000004,0.057
N1919,ruhi->ruha,-,L2,0.051000000000000004,0.057
N1918,ruhi->ruh,-,L1,0.787,0.013000000000000001
N1911,vizwi->vizwa,-,L2,0.05,0.056
N1910,atiTi->atiTI,-,L2,0.05,0.056
N1913,pizwi->pizwa,-,L2,0.05,0.056
N1912,vizwi->vizw,-,L1,0.034,0.031
N1915,Guzi->Guza,-,L2,0.05,0.056
N1914,pizwi->pizwI,-,L1,0.034,0.03
N1917,mlAni->mlAna,-,L2,0.051000000000000004,0.057
N1916,Guzi->Guz,-,L1,0.034,0.03
N869,avitti->avitta,-,L2,0.05,0.057
N868,kaMDi->kaMDa,-,L2,0.05,0.056
N2113,cyAvani->cyAvana,-,L2,0.05,0.057
N861,paRi->paR,-,L2,0.05,0.056
N860,paRi->paRa,L1,L2,0.05,0.056
N863,ruci->ruc,L1,L1,0.04,0.038
N862,anAyati->anAyata,-,L2,0.05,0.056
N865,ruci->rucI,-,L1,0.04,0.038
N864,ruci->ruca,-,L2,0.051000000000000004,0.057
N867,nAgAri->nagAri,-,L2,0.051000000000000004,0.057
N866,yakzati->yakzatA,-,L2,0.05,0.056
N2024,valli->vallI,-,L2,0.051000000000000004,0.056
N2025,valli->vall,-,L2,0.051000000000000004,0.056
N2026,Sakunti->Sakunta,-,L2,0.051000000000000004,0.056
N2027,saptanavati->saptanavata,-,L2,0.051000000000000004,0.058
N2020,niyati->niyata,-,L2,0.05,0.057
N2021,niyati->niyatI,-,L2,0.05,0.056
N2022,niyati->niyat,-,L2,0.05,0.056
N2023,valli->valla,-,L2,0.051000000000000004,0.056
N2117,anAdi->anAda,-,L2,0.05,0.057
N2028,pravati->pravat,-,L2,0.051000000000000004,0.057
N2029,guruDi->guruDI,-,L1,0.04,0.038
N883,tEryagyoni->tiryagyoni,-,L2,0.051000000000000004,0.057
N882,tEryagyoni->tiryagyona,-,L2,0.051000000000000004,0.061
N881,tEryagyoni->tEryagyona,-,L2,0.051000000000000004,0.058
N880,raYji->raYj,-,L2,0.051000000000000004,0.057
N887,mAtali->matala,L2,L2,0.051000000000000004,0.061
N886,pracCi->pracC,-,L2,0.051000000000000004,0.057
N885,pracCi->pracCA,-,L2,0.051000000000000004,0.057
N884,pracCi->pracCa,-,L2,0.051000000000000004,0.057
N889,dravati->dravatA,-,L2,0.051000000000000004,0.057
N888,mAtali->mAtalI,-,L2,0.051000000000000004,0.056
N775,SAkuntali->SakuntalA,-,L2,0.051000000000000004,0.057
N774,SAkuntali->SAkuntala,-,L2,0.051000000000000004,0.057
N777,sUri->sUra,-,L2,0.051000000000000004,0.058
N776,tOlvali->tulvala,-,L2,0.051000000000000004,0.061
N771,nemi->nema,-,L2,0.05,0.056
N770,aglAni->aglAna,-,L2,0.051000000000000004,0.056
N773,aDiSri->aDiSrI,-,L2,0.051000000000000004,0.057
N772,nemi->nemI,-,L1,0.034,0.031
N779,sUri->sUr,-,L2,0.043000000000000003,0.045
N778,sUri->sUrI,-,L2,0.043000000000000003,0.045
N77,praBUti->praBUta,-,L2,0.051000000000000004,0.057
N76,rUQi->rUQa,-,L2,0.051000000000000004,0.057
N75,rAdDi->radDa,-,L2,0.051000000000000004,0.061
N74,rAdDi->rAdDa,-,L2,0.051000000000000004,0.058
N73,pati->pat,-,L2,0.05,0.056
N72,pati->pat,L1,L2,0.05,0.056
N71,pati->pata,L1,L2,0.05,0.056
N70,upajAti->upajAta,-,L2,0.051000000000000004,0.056
N79,Dvani->Dvan,-,L2,0.051000000000000004,0.056
N78,Dvani->Dvana,-,L2,0.05,0.057
N1043,Asakti->Asakta,-,L2,0.051000000000000004,0.058
N1042,mahASAli->mahASAlA,-,L2,0.051000000000000004,0.056
N1041,mahASAli->mahASAla,-,L2,0.051000000000000004,0.056
N1040,aBisaMskfti->aBisaMskfta,-,L2,0.051000000000000004,0.057
N1047,SAsti->SAstA,-,L2,0.041,0.042
N1046,SAsti->Sasta,-,L2,0.051000000000000004,0.061
N1045,Asakti->asakti,-,L2,0.051000000000000004,0.057
N1044,Asakti->asakta,-,L2,0.051000000000000004,0.061
N1049,payoDi->payoDA,-,L2,0.05,0.056
N1048,SAsti->Sasti,-,L2,0.051000000000000004,0.057
N1681,sumati->sumat,-,L2,0.051000000000000004,0.057
N1680,sumati->sumata,-,L2,0.051000000000000004,0.057
N1683,sarpi->sarpa,-,L2,0.051000000000000004,0.058
N1682,svaDiti->svaDita,-,L2,0.051000000000000004,0.058
N1685,dOHSAsani->dOHSAsana,-,L2,0.051000000000000004,0.058
N1684,sarpi->sarpI,-,L2,0.051000000000000004,0.058
N1687,Sizwi->Sizwa,-,L2,0.051000000000000004,0.056
N1686,dOHSAsani->duHSAsana,-,L2,0.051000000000000004,0.061
N1689,Duni->DunI,-,L1,0.036000000000000004,0.032
N1688,Duni->Duna,-,L2,0.051000000000000004,0.056
N1269,Adi->AdA,-,L1,0.035,0.034
N1268,Adi->ada,-,L2,0.05,0.061
N669,tapati->tapat,-,L2,0.05,0.056
N668,tapati->tapatI,-,L2,0.05,0.056
N667,tapati->tapatA,-,L2,0.05,0.056
N1262,SAkti->Sakti,-,L2,0.051000000000000004,0.056
N665,Satabali->SatabalA,-,L2,0.051000000000000004,0.056
N664,Satabali->Satabala,-,L2,0.051000000000000004,0.056
N1267,Adi->Ada,-,L2,0.05,0.057
N662,sUrmi->sUrmI,-,L2,0.041,0.044
N1265,kapi->kap,-,L2,0.051000000000000004,0.056
N1264,kapi->kapa,-,L2,0.05,0.056
N1469,vyAhfti->vyAhfta,-,L2,0.05,0.057
N1468,prasUti->prasUtA,-,L2,0.051000000000000004,0.058
N1465,Kalati->KalatA,-,L2,0.051000000000000004,0.056
N1018,prOQi->prOQA,-,L1,0.04,0.038
N1467,prasUti->prasUta,-,L2,0.051000000000000004,0.058
N1466,aBigupti->aBigupta,-,L2,0.051000000000000004,0.057
N1461,nAqi->naqa,-,L2,0.05,0.061
N1460,nAqi->nAqa,-,L2,0.05,0.057
N1463,parihARi->parihARa,-,L2,0.051000000000000004,0.057
N1019,vijAti->vijAta,-,L2,0.05,0.057
N1317,Guwi->Guw,-,L1,0.034,0.03
N1316,Guwi->GuwA,-,L1,0.035,0.032
N1315,Guwi->Guwa,-,L2,0.05,0.056
N1314,pratibanDi->pratibanD,-,L2,0.038,0.35000000000000003
N1313,vaqaBi->vaqaBI,-,L2,0.05,0.056
N1312,vaqaBi->vaqaBA,-,L2,0.05,0.056
N1311,asakti->asakta,-,L2,0.051000000000000004,0.057
N1310,samyaksamboDi->samyaksamboDa,-,L2,0.051000000000000004,0.057
N1319,kArzRi->kArzRI,-,L1,0.04,0.039
N1318,kArzRi->kArzRa,-,L2,0.051000000000000004,0.057
N2460,malli->malla,-,L2,0.051000000000000004,0.056
N1010,jiti->jit,-,L1,0.034,0.03
N1011,aDogati->aDogata,-,L2,0.05,0.056
N319,SAsi->Sas,-,L2,0.051000000000000004,0.057
N318,SAsi->Sasi,-,L2,0.051000000000000004,0.057
N313,SAsi->SAs,L1,L2,0.041,0.042
N312,saptasaptati->saptasaptata,-,L2,0.051000000000000004,0.057
N311,pAdi->pad,-,L2,0.05,0.057
N310,pAdi->pAd,-,L1,0.035,0.034
N317,SAsi->SasA,-,L2,0.051000000000000004,0.057
N316,SAsi->Sasa,-,L2,0.051000000000000004,0.061
N315,SAsi->SAsa,-,L2,0.051000000000000004,0.058
N314,SAsi->Sas,L1,L2,0.051000000000000004,0.057
N1335,PaRi->PaRI,-,L2,0.05,0.056
N1334,PaRi->PaRA,-,L2,0.05,0.056
N1337,asTiti->asTita,-,L2,0.051000000000000004,0.057
N1336,PaRi->PaR,-,L2,0.05,0.056
N2322,praDi->praDA,-,L2,0.051000000000000004,0.057
N1331,pUrvacitti->pUrvacitta,-,L2,0.051000000000000004,0.057
N1330,marIci->marIcI,-,L2,0.051000000000000004,0.057
N1333,PaRi->PaRa,-,L2,0.05,0.056
N1332,pUrvacitti->pUrvacittI,-,L2,0.051000000000000004,0.057
N2324,Gasi->Gasa,-,L2,0.051000000000000004,0.057
N630,ADi->aDa,-,L2,0.05,0.061
N2299,tvazwi->tvazwa,-,L2,0.05,0.056
N2298,caturaSIti->caturaSIta,-,L2,0.051000000000000004,0.057
N2293,sutantri->sutantra,-,L2,0.051000000000000004,0.058
N2292,trEsAri->trisAri,-,L2,0.044,0.047
N2291,akzi->akz,-,L2,0.05,0.056
N2290,akzi->akzI,-,L2,0.05,0.056
N2297,aBikrAnti->aBikrAnta,-,L2,0.051000000000000004,0.057
N2296,vikrAnti->vikrAntA,-,L2,0.042,0.042
N631,ADi->ADA,-,L1,0.033,0.029
N2294,ekamati->ekamata,-,L2,0.05,0.056
N2569,vaYci->vaYc,-,L2,0.05,0.056
N2568,niSAdi->niSAda,-,L2,0.051000000000000004,0.057
N2561,jAnaSruti->janaSruta,-,L2,0.051000000000000004,0.061
N2560,asamBrAnti->asamBrAnta,-,L2,0.051000000000000004,0.058
N2563,jAnaSruti->janaSruti,-,L2,0.051000000000000004,0.057
N2562,jAnaSruti->janaSrutA,-,L2,0.051000000000000004,0.057
N632,ADi->aDA,-,L2,0.05,0.056
N2564,vivfdDi->vivfdDa,-,L2,0.05,0.057
N2567,dAruki->dAruka,-,L2,0.051000000000000004,0.058
N2566,tapti->tapta,-,L2,0.05,0.056
N1521,aBUti->aBUta,-,L2,0.05,0.056
N2369,dASaraTi->dASaraTa,-,L2,0.051000000000000004,0.058
N2368,dASaraTi->daSaraTa,-,L2,0.038,0.355
N2367,yAjYaseni->yAjYasenI,-,L2,0.051000000000000004,0.057
N2366,yAjYaseni->yajYasena,-,L2,0.051000000000000004,0.061
N2365,yAjYaseni->yAjYasena,-,L2,0.051000000000000004,0.058
N2364,vivftti->vivftta,-,L2,0.05,0.057
N2363,unmatti->unmattA,-,L2,0.051000000000000004,0.056
N2362,unmatti->unmatta,-,L2,0.051000000000000004,0.057
N2587,cEtraraTi->citraraTa,-,L2,0.051000000000000004,0.061
N2586,cEtraraTi->cEtraraTa,-,L2,0.051000000000000004,0.058
N2585,vakragati->vakragata,-,L2,0.051000000000000004,0.057
N2584,aBiBUti->aBiBUta,-,L2,0.05,0.056
N2583,saMniDi->saMniDA,-,L2,0.051000000000000004,0.057
N2582,saMniDi->saMniDa,-,L2,0.051000000000000004,0.057
N2581,mahAviBUti->mahAviBUta,-,L2,0.051000000000000004,0.057
N2580,kaSi->kaSA,-,L2,0.051000000000000004,0.056
N2589,maDumati->maDumatI,-,L2,0.051000000000000004,0.056
N2588,cEtraraTi->citraraTA,-,L2,0.051000000000000004,0.057
N1861,azwazazwi->azwazazwa,-,L2,0.05,0.056
N1860,visfti->visft,-,L2,0.041,0.043000000000000003
N1863,trinavati->trinavata,-,L2,0.051000000000000004,0.057
N1862,SAmyati->SAmyatA,-,L2,0.051000000000000004,0.056
N1865,gami->gama,-,L2,0.05,0.056
N1864,gami->gam,-,L1,0.377,0.041
N1867,stOti->stuta,-,L2,0.051000000000000004,0.061
N1866,parAvftti->parAvftta,-,L2,0.051000000000000004,0.057
N1869,stOti->stut,-,L2,0.041,0.042
N1868,stOti->stuti,-,L2,0.041,0.043000000000000003
N964,SudDi->SudDa,-,L2,0.051000000000000004,0.057
N965,aprApti->aprApta,-,L2,0.051000000000000004,0.057
N966,mEtrAvaruRi->mitrAvaruRa,L2,L2,0.051000000000000004,0.061
N967,mEtrAvaruRi->mEtrAvaruRa,-,L2,0.051000000000000004,0.058
N960,raji->rajA,-,L2,0.051000000000000004,0.057
N961,raji->raj,-,L2,0.051000000000000004,0.057
N962,OddAlaki->OddAlaka,-,L2,0.051000000000000004,0.057
N963,OddAlaki->uddAlaka,-,L2,0.051000000000000004,0.061
N401,DOti->DOta,-,L2,0.046,0.052000000000000005
N968,SAbasti->SAbasta,-,L2,0.051000000000000004,0.058
N969,SAbasti->SAbastI,-,L2,0.051000000000000004,0.057
N2109,DUli->DUlI,-,L1,0.034,0.029
N2108,rapi->rap,-,L1,0.357,0.043000000000000003
N2103,duzwi->duzwA,-,L1,0.037,0.036000000000000004
N2102,duzwi->duzwa,-,L2,0.05,0.057
N2101,ganDi->ganD,-,L2,0.05,0.056
N2100,ganDi->ganDI,-,L2,0.05,0.056
N2107,virAdDi->virAdDa,-,L2,0.051000000000000004,0.057
N2106,samudBUti->samudBUta,-,L2,0.051000000000000004,0.058
N2105,grAmaRi->grAmaRI,-,L2,0.051000000000000004,0.057
N2104,grAmaRi->grAmaRa,-,L2,0.051000000000000004,0.057
N2639,trEvaRi->trivaRI,-,L2,0.051000000000000004,0.057
N2638,trEvaRi->trEvaRa,-,L2,0.051000000000000004,0.058
N2635,prahi->prahA,-,L2,0.051000000000000004,0.057
N2634,dyuti->dyut,-,L1,0.036000000000000004,0.035
N2637,aBivyApti->aBivyApta,-,L2,0.05,0.057
N2636,upasaMhfti->upasaMhfta,-,L2,0.051000000000000004,0.058
N2631,saMhrAdi->saMhrAda,-,L2,0.051000000000000004,0.058
N2630,paYcaviMSati->paYcaviMSat,-,L2,0.051000000000000004,0.057
N2633,dyuti->dyuta,-,L2,0.05,0.057
N2632,AkASagarBi->AkASagarBa,-,L2,0.051000000000000004,0.057
N1537,adri->adrI,-,L2,0.051000000000000004,0.057
N879,raYji->raYja,-,L2,0.045,0.051000000000000004
N876,Api->apI,-,L2,0.05,0.056
N874,Api->api,-,L2,0.051000000000000004,0.056
N875,Api->ApI,-,L1,0.034,0.03
N872,Api->apa,-,L2,0.05,0.061
N1243,paripluti->paripluta,-,L2,0.051000000000000004,0.057
N870,Slizwi->Slizwa,-,L2,0.051000000000000004,0.056
N871,Api->Apa,-,L2,0.05,0.057
N2037,anvADi->anvADA,-,L2,0.05,0.056
N2036,asaMbudDi->asaMbudDa,-,L2,0.051000000000000004,0.058
N2035,pataYjali->pataYjala,-,L2,0.051000000000000004,0.056
N1242,trizazwi->trizazwa,-,L2,0.051000000000000004,0.057
N2033,sAMdIpani->saMdIpana,-,L2,0.051000000000000004,0.062
N2032,haMsANGri->haMsANGrI,-,L2,0.051000000000000004,0.058
N2031,brahmAhuti->brahmAhuta,-,L2,0.051000000000000004,0.057
N2030,cirakAri->cirakAra,-,L2,0.051000000000000004,0.057
N9,anusaMDi->anusaMDA,-,L2,0.051000000000000004,0.057
N1245,avanti->avantI,-,L2,0.05,0.057
N2039,anupaSAnti->anupaSAnta,-,L2,0.051000000000000004,0.057
N1244,paripluti->pariplutA,-,L2,0.052000000000000005,0.057
N890,dravati->dravat,-,L2,0.051000000000000004,0.057
N891,kAkzi->kAkza,-,L2,0.05,0.057
N892,kAkzi->kakza,-,L2,0.05,0.061
N893,kAkzi->kakzA,-,L2,0.05,0.056
N894,kAkzi->kAkzI,-,L1,0.035,0.031
N1247,tiTi->tiTI,-,L1,0.034,0.03
N896,samucci->samucca,-,L2,0.051000000000000004,0.057
N897,niHsruti->niHsruta,-,L2,0.051000000000000004,0.058
N898,viBakti->viBakta,-,L2,0.05,0.057
N899,prajAti->prajAta,-,L2,0.051000000000000004,0.057
N646,OzaDi->ozaDI,-,L2,0.05,0.056
N1249,vfzi->vfzA,-,L1,0.034,0.031
N648,pUri->pUra,-,L2,0.051000000000000004,0.057
N1964,BaRiti->BaRita,-,L2,0.05,0.056
N1965,uzasti->uzasta,-,L2,0.051000000000000004,0.057
N1966,dfti->dfta,-,L2,0.05,0.057
N1788,pAli->pAlI,-,L1,0.036000000000000004,0.031
N1789,pAli->pal,-,L2,0.051000000000000004,0.056
N768,kaMsAri->kaMsAra,-,L2,0.051000000000000004,0.058
N769,atiprIti->atiprIta,-,L2,0.051000000000000004,0.057
N762,saraRi->saraRa,-,L2,0.051000000000000004,0.058
N763,saraRi->saraRA,-,L2,0.051000000000000004,0.058
N760,kuYci->kuYcI,-,L1,0.036000000000000004,0.032
N761,kuYci->kuYc,-,L1,0.036000000000000004,0.032
N766,samBrAnti->samBrAnta,-,L2,0.051000000000000004,0.058
N767,anagni->anagna,-,L2,0.05,0.056
N764,saraRi->saraRI,-,L2,0.051000000000000004,0.058
N765,paritfpti->paritfpta,-,L2,0.051000000000000004,0.057
N1962,vezwi->vezwa,-,L2,0.05,0.056
N1963,vezwi->vezw,-,L1,0.033,0.029
N1078,Endri->EndrI,-,L2,0.04,0.041
N1079,sOti->sUta,-,L2,0.038,0.34900000000000003
N1076,Endri->indra,-,L2,0.051000000000000004,0.061
N1077,Endri->indrA,-,L2,0.041,0.043000000000000003
N1074,Endri->indrasyApatyam[indra,-,L2,0.04,0.32
N1075,Endri->Endra,-,L2,0.051000000000000004,0.058
N1072,BEmaseni->BImasena,-,L2,0.051000000000000004,0.061
N1073,upastuti->upastuta,-,L2,0.051000000000000004,0.057
N1070,gaqi->gaqa,-,L2,0.05,0.056
N1071,BEmaseni->BEmasena,-,L2,0.051000000000000004,0.058
N1678,vAruRi->varuRA,-,L2,0.051000000000000004,0.057
N1561,duzkfti->duzkft,-,L1,0.037,0.037
N1674,visruti->visruta,-,L2,0.051000000000000004,0.058
N1675,mahAsidDi->mahAsidDa,-,L2,0.051000000000000004,0.058
N1676,vAruRi->varuRa,-,L2,0.038,0.35100000000000003
N1677,vAruRi->vAruRa,-,L2,0.051000000000000004,0.058
N1670,samAvftti->samAvftta,-,L2,0.051000000000000004,0.057
N1671,samboDi->samboDa,-,L2,0.051000000000000004,0.057
N1672,Bfti->Bfta,-,L2,0.05,0.056
N1673,Bfti->Bft,-,L1,0.033,0.029
N1094,izwi->izwI,-,L1,0.033,0.029
N1095,triMSati->triMSat,-,L2,0.051000000000000004,0.057
N1096,daDi->daDa,-,L2,0.05,0.057
N1097,daDi->daD,-,L2,0.05,0.057
N1090,sidDi->sidDa,-,L2,0.051000000000000004,0.058
N1091,sidDi->sidDA,-,L2,0.041,0.044
N1092,izwi->izwa,-,L2,0.05,0.056
N1093,izwi->izwA,-,L1,0.034,0.031
N674,anugati->anugata,-,L2,0.051000000000000004,0.057
N675,yaTASruti->yaTASruta,-,L2,0.051000000000000004,0.057
N676,vinivftti->vinivftta,-,L2,0.05,0.057
N677,timi->tima,-,L2,0.05,0.056
N1098,Brukuwi->BrukuwI,-,L1,0.041,0.04
N1099,SAlmali->SAlmala,-,L2,0.051000000000000004,0.057
N672,hAni->hana,-,L2,0.05,0.061
N673,hAni->hani,-,L2,0.051000000000000004,0.056
N1533,Agati->agata,-,L2,0.05,0.061
N1418,prAyaScitti->prAyaScitta,-,L2,0.051000000000000004,0.058
N1419,Simbi->Simba,-,L2,0.051000000000000004,0.056
N1410,malAri->malArI,-,L2,0.051000000000000004,0.057
N1411,saMsTiti->saMsTita,-,L2,0.051000000000000004,0.057
N1412,kzi->kza,-,L2,0.05,0.056
N1413,kzi->kzA,-,L1,0.035,0.031
N1414,kzi->kzI,-,L1,0.034,0.029
N1415,vitfpti->vitfpta,-,L2,0.05,0.057
N1416,daDIci->daDIca,-,L2,0.05,0.057
N1417,vinazwi->vinazwa,-,L2,0.05,0.056
N1322,tuzwi->tuzwa,-,L2,0.05,0.056
N1323,karRAri->karRArA,-,L2,0.051000000000000004,0.057
N1320,aYjali->aYjala,-,L2,0.051000000000000004,0.056
N1321,saMdIpani->saMdIpana,-,L2,0.051000000000000004,0.058
N1326,apaciti->apacita,-,L2,0.05,0.057
N1327,pariSudDi->pariSudDa,-,L2,0.051000000000000004,0.058
N1324,trasi->trasa,-,L2,0.051000000000000004,0.058
N1325,trasi->tras,-,L2,0.051000000000000004,0.058
N1328,marIci->marIci,-,L2,0.038,0.359
N1329,marIci->marIca,-,L2,0.051000000000000004,0.057
N2494,saMkrAnti->saMkrAnta,-,L2,0.051000000000000004,0.058
N5,vAnti->vAnta,-,L2,0.05,0.057
N1531,tri->trA,-,L1,0.039,0.039
N1256,Ikzi->IkzA,-,L1,0.035,0.031
N1257,Ikzi->Ikz,-,L1,0.034,0.029
N1254,kAmboji->kambojI,-,L2,0.051000000000000004,0.056
N1255,Ikzi->Ikza,-,L2,0.05,0.056
N1252,kAmboji->kamboja,-,L2,0.05,0.061
N1253,kAmboji->kAmbojI,-,L1,0.036000000000000004,0.033
N1250,vfzi->vfz,-,L1,0.033,0.029
N1251,kAmboji->kAmboja,-,L2,0.05,0.057
N1528,praSAnti->praSAnta,-,L2,0.051000000000000004,0.057
N1529,sTiti->sTita,-,L2,0.051000000000000004,0.057
N1258,dIpti->dIpta,-,L2,0.05,0.057
N1259,dIpti->dIptA,-,L1,0.036000000000000004,0.035
N308,pAdi->pada,-,L2,0.05,0.061
N309,pAdi->padi,-,L2,0.05,0.057
N300,digi->dig,-,L1,0.034,0.034
N301,nahi->nah,L1,L2,0.051000000000000004,0.056
N302,nahi->naha,-,L2,0.05,0.056
N303,nirvftti->nirvftta,-,L2,0.051000000000000004,0.057
N304,maTi->maT,L1,L2,0.05,0.056
N305,maTi->maTa,-,L2,0.05,0.056
N306,maTi->maTA,-,L2,0.05,0.056
N307,pAdi->pAda,-,L2,0.05,0.057
N1792,adi->ada,-,L2,0.05,0.057
N2254,laBi->laB,-,L1,0.375,0.042
N2575,araRyAni->araRyAnI,-,L2,0.051000000000000004,0.057
N2475,bali->bala,-,L2,0.051000000000000004,0.056
N2474,bali->bali,-,L2,0.037,0.379
N2479,sadi->sadA,-,L2,0.051000000000000004,0.058
N2478,sadi->sada,-,L2,0.051000000000000004,0.058
N470,tani->tana,-,L2,0.05,0.056
N2352,nErfti->nErfta,-,L2,0.051000000000000004,0.058
N2353,nErfti->nirfta,-,L2,0.051000000000000004,0.061
N2350,sUti->sUtI,-,L2,0.04,0.041
N2351,sUti->sUt,-,L2,0.04,0.041
N2356,jasi->jas,-,L1,0.35000000000000003,0.043000000000000003
N2357,upaDi->upaDA,-,L2,0.051000000000000004,0.056
