Node,Mapping,Goldlabel,Predict,L1 confidence,L2confidence
N2954,dOrAtmya->durAtman,-,L2,0.051000000000000004,0.424
N2955,dOrAtmya->durAtmA,-,L2,0.067,0.081
N2956,anAyuzya->anAyuzA,-,L1,0.076,0.07200000000000001
N2957,avikArya->avikAra,-,L1,0.077,0.07100000000000001
N1599,nEpuRya->nipuRA,-,L2,0.064,0.08
N504,dOtya->dUta,L2,L2,0.074,0.085
N2952,AnukUlya->anukUlA,-,L2,0.075,0.085
N2953,aSaraRya->aSaraRa,-,L1,0.076,0.07100000000000001
N1025,jIvya->jIvA,-,L1,0.064,0.053
N1024,jIvya->jIva,-,L1,0.074,0.07
N1027,jIvya->jIvI,-,L1,0.064,0.052000000000000005
N1031,lakzya->lakzI,-,L1,0.075,0.07
N1021,mAlaya->mAla,-,L2,0.076,0.082
N1020,raTya->raTI,-,L1,0.075,0.07100000000000001
N1023,jIvya->jIv,-,L1,0.9590000000000001,0.002
N1022,mAlaya->mala,-,L2,0.076,0.088
N1036,sulakzya->sulakza,-,L1,0.077,0.07200000000000001
N1029,prAsaNgya->prAsaMga,L2,L2,0.076,0.079
N1028,aByavahArya->aByavahAra,-,L1,0.076,0.07100000000000001
N1037,nirvidya->nirvid,-,L1,0.067,0.058
N1034,dOrgatya->dOrga,-,L2,0.075,0.078
N1035,asvedya->asveda,-,L1,0.076,0.07200000000000001
N605,vAmadevya->vAmadeva,-,L2,0.074,0.078
N604,pAralokya->paraloka,-,L2,0.075,0.089
N607,aDyavasAya->aDyavasA,-,L1,0.076,0.07100000000000001
N606,vAmadevya->vAmadevI,-,L2,0.074,0.078
N601,AliNgya->aliNga,-,L2,0.074,0.08600000000000001
N600,AliNgya->AliNga,-,L2,0.075,0.079
N603,kraya->kra,-,L1,0.076,0.07200000000000001
N602,AliNgya->AliNg,-,L2,0.063,0.065
N1205,rAjanya->rAjan,L2,L2,0.074,0.079
N1204,anindya->anindA,-,L1,0.075,0.07100000000000001
N1207,rAjanya->rajana,-,L2,0.075,0.08600000000000001
N1206,rAjanya->rAjana,-,L2,0.075,0.079
N609,muKya->muKI,-,L1,0.064,0.053
N1200,Astikya->Astika,L2,L2,0.076,0.079
N1203,apaTya->apaT,-,L1,0.074,0.07
N1202,apaTya->apaTa,-,L1,0.075,0.07
N1211,varcasya->varcasa,-,L1,0.077,0.07200000000000001
N634,Sikya->Sik,-,L1,0.067,0.054
N635,anukampya->anukaMp,L2,L1,0.075,0.073
N3108,matsarya->matsarI,-,L2,0.077,0.077
N1214,jArUTya->jarUTa,-,L2,0.075,0.08600000000000001
N3104,brahmaRya->brahman,-,L2,0.077,0.079
N3105,tAcCIlya->tacCIla,-,L2,0.074,0.088
N3106,apUrya->apUra,-,L1,0.076,0.07100000000000001
N1215,jArUTya->jArUTI,-,L2,0.067,0.068
N3100,Ajya->AjA,-,L2,0.062,0.064
N3101,Ajya->ajA,-,L2,0.075,0.088
N3102,Ajya->Aji,-,L2,0.062,0.065
N3103,Ajya->aji,-,L2,0.073,0.084
N1111,vEnya->vEna,-,L2,0.074,0.079
N1110,nErarTya->nirarTa,L2,L2,0.075,0.085
N1113,vEnya->vinA,-,L2,0.063,0.078
N1112,vEnya->vena,-,L2,0.073,0.08600000000000001
N1115,vEnya->vinI,-,L2,0.062,0.078
N1114,vEnya->vInA,-,L2,0.062,0.077
N1117,vEnya->vIn,-,L2,0.064,0.079
N464,sAsya->sasa,-,L2,0.075,0.084
N1119,sadya->sadA,-,L1,0.075,0.07200000000000001
N1118,sadya->sada,-,L1,0.076,0.074
N467,vEvarRya->vivarR,-,L2,0.074,0.08600000000000001
N1449,nEScalaya->niScala,L2,L2,0.074,0.08600000000000001
N1448,lohitya->lohi,-,L1,0.064,0.053
N466,vEvarRya->vivarRa,-,L2,0.073,0.088
N1357,mOnya->mOni,-,L2,0.062,0.065
N460,ADirAjya->aDirAj,-,L2,0.076,0.08600000000000001
N1355,gOqya->gOqI,-,L2,0.062,0.063
N489,avaSya->avaSi,-,L1,0.075,0.07100000000000001
N488,avaSya->avaSA,-,L1,0.075,0.07
N487,avaSya->avaSa,-,L1,0.075,0.07
N486,upAya->upA,-,L1,0.065,0.054
N485,dAkzAmya->dakz,L2,L2,0.075,0.08600000000000001
N1354,gOqya->guqA,-,L2,0.062,0.077
N483,sOhfdya->sOhfda,-,L2,0.075,0.08
N482,sOhfdya->suhfd,L2,L2,0.068,0.079
N481,hfdayya->hfdayA,-,L1,0.075,0.07200000000000001
N480,hfdayya->hfdaya,-,L1,0.075,0.07200000000000001
N3005,vEviDya->viviDa,-,L2,0.074,0.08600000000000001
N2898,sAhAyya->sahAya,-,L2,0.051000000000000004,0.43
N3004,amuKya->amuKa,-,L1,0.076,0.07100000000000001
N2896,ativIrya->ativIra,-,L1,0.076,0.07200000000000001
N199,atratya->atra,-,L1,0.075,0.07200000000000001
N198,mAlinya->malin,-,L2,0.073,0.08600000000000001
N195,mAlinya->mAlinI,-,L2,0.065,0.067
N194,mAlinya->malinA,-,L2,0.074,0.08700000000000001
N197,mAlinya->mAlin,-,L2,0.064,0.066
N196,mAlinya->malinI,-,L2,0.074,0.08700000000000001
N191,sAraTya->sAraTi,L2,L2,0.075,0.08
N190,sAMniDya->saMniDi,-,L2,0.075,0.08700000000000001
N193,mAlinya->malina,-,L2,0.075,0.08700000000000001
N192,sAraTya->saraTa,-,L2,0.076,0.08700000000000001
N2408,tUrya->tUrI,-,L1,0.066,0.055
N2543,nEviqya->niviqa,L2,L2,0.075,0.08600000000000001
N1454,sAMsidDya->saMsidDa,-,L2,0.075,0.089
N2541,kOSalya->kOSalI,-,L2,0.076,0.079
N2540,kOSalya->kuSali,-,L2,0.075,0.08700000000000001
N2547,vizahya->vizaha,-,L1,0.076,0.07200000000000001
N2546,asnehya->asneha,-,L1,0.077,0.073
N2545,annAdya->annAda,-,L1,0.076,0.074
N1455,sAMsidDya->saMsidDi,-,L2,0.074,0.088
N3006,vEviDya->vIviDa,-,L2,0.074,0.08600000000000001
N2549,vizahya->vizah,-,L1,0.075,0.07200000000000001
N2548,vizahya->vizahA,-,L1,0.076,0.07200000000000001
N1456,devejya->devej,-,L1,0.064,0.054
N2381,svAmya->svAmin,L2,L2,0.067,0.07
N2380,hAsya->hasa,-,L2,0.074,0.08700000000000001
N2383,svAmya->svAmI,-,L2,0.067,0.069
N1457,dOrbalya->durbala,L2,L2,0.075,0.084
N2385,avamya->avama,-,L1,0.075,0.07200000000000001
N2384,svAmya->svam,-,L2,0.076,0.089
N2387,mARikya->mARika,-,L2,0.075,0.079
N2386,avamya->avamA,-,L1,0.076,0.07100000000000001
N2389,mARikya->mARikA,-,L2,0.065,0.066
N1450,pAYcadaSya->paYcadaSan,L2,L2,0.074,0.08600000000000001
N1451,pAYcadaSya->pAYcadaSa,-,L2,0.074,0.079
N2769,grAmaRya->grAmaRI,-,L2,0.075,0.079
N2768,grAmaRya->grAmaRi,-,L2,0.075,0.08
N1452,pAYcadaSya->paYcadaSa,-,L2,0.074,0.088
N2763,sAkzya->sakz,-,L2,0.075,0.08700000000000001
N2762,sAkzya->sAkz,-,L2,0.068,0.069
N2761,sAkzya->sAkzI,-,L2,0.067,0.069
N1453,pAYcadaSya->paYcadaSI,-,L2,0.074,0.088
N2767,grAmaRya->grAmaRa,-,L2,0.076,0.079
N2766,dOrmantrya->durmantra,-,L2,0.051000000000000004,0.433
N2765,apUjya->apUjA,-,L1,0.075,0.07100000000000001
N2764,SIGrya->SIGra,-,L2,0.05,0.439
N1949,grAhya->graha,-,L2,0.074,0.08600000000000001
N2007,sAhya->sah,-,L1,0.431,0.055
N902,EkArTya->ekArTa,L2,L2,0.075,0.085
N903,ftvya->ftva,-,L1,0.074,0.07100000000000001
N900,nEzWya->nizWazyaY,L2,L2,0.074,0.085
N901,ataTya->ataTA,-,L1,0.075,0.07100000000000001
N906,aDaHSayya->aDaHSaya,-,L1,0.075,0.07
N907,sTErya->sTira,L2,L2,0.075,0.084
N904,AtiTya->atiTi,L2,L2,0.074,0.085
N905,AtiTya->atiTI,-,L2,0.074,0.08600000000000001
N1843,SAradya->SaradA,-,L2,0.075,0.08700000000000001
N1511,diSya->diSA,-,L1,0.065,0.055
N908,sTErya->sTirA,-,L2,0.067,0.08
N909,sTErya->sTirI,-,L2,0.067,0.08
N1847,pAramahaMsya->pAramahaMsa,-,L2,0.076,0.08
N1846,pAramahaMsya->paramahaMsa,L2,L2,0.075,0.08600000000000001
N1845,SAradya->Sarad,-,L2,0.074,0.08700000000000001
N1844,SAradya->SAradI,-,L2,0.075,0.079
N2169,kuDya->kuDi,-,L1,0.065,0.054
N2168,vidAriganDAdya->vidAriganDAdi,-,L1,0.076,0.074
N2165,yAjya->yaji,-,L2,0.07200000000000001,0.08600000000000001
N2164,yAjya->yAji,-,L2,0.062,0.065
N2167,pEMqinya->piMqa,L2,L2,0.074,0.085
N2166,yAjya->yAj,-,L2,0.064,0.065
N2161,yAjya->yaj,-,L1,0.467,0.052000000000000005
N2160,DErya->DIr,-,L2,0.066,0.08
N2163,yAjya->yaja,-,L2,0.073,0.08600000000000001
N2162,yAjya->yAja,-,L2,0.074,0.079
N2617,kAYcya->kAYci,-,L2,0.063,0.065
N2616,alakzaRya->alakzaRa,-,L1,0.075,0.07200000000000001
N2615,ananujYAya->ananujYA,-,L1,0.076,0.07200000000000001
N2614,raktaSAlya->raktaSAli,-,L1,0.076,0.073
N2613,mANgalya->mANgali,-,L2,0.075,0.079
N2612,mANgalya->maNgalA,-,L2,0.075,0.08700000000000001
N2611,mANgalya->mANgala,-,L2,0.074,0.079
N2610,mANgalya->maNgala,L2,L2,0.075,0.08700000000000001
N2619,kAYcya->kAYc,-,L2,0.065,0.065
N1947,grAhya->grah,-,L1,0.443,0.053
N1908,Bakzya->Bakz,-,L1,0.075,0.07200000000000001
N1909,mahAvIrya->mahAvIra,-,L1,0.075,0.073
N1906,uKya->uKA,-,L1,0.065,0.053
N1907,Bakzya->Bakza,-,L1,0.074,0.07200000000000001
N1904,sAMkASya->saMkAS,-,L2,0.075,0.08600000000000001
N1905,uKya->uKa,-,L1,0.074,0.07100000000000001
N1902,jaleSaya->jaleSa,-,L1,0.076,0.07100000000000001
N1903,sAMkASya->saMkASa,-,L2,0.076,0.08700000000000001
N1900,antarya->antari,-,L1,0.076,0.07200000000000001
N1901,antarya->antar,-,L1,0.075,0.07200000000000001
N854,mAheSvarya->maheSvarI,-,L2,0.076,0.088
N855,BOjya->Buj,-,L1,0.9480000000000001,0.003
N856,BOjya->Buja,-,L2,0.074,0.08700000000000001
N857,BOjya->BUja,-,L2,0.074,0.08700000000000001
N850,Ayuzya->Ayuz,-,L2,0.063,0.065
N851,mAheSvarya->mAheSvara,-,L2,0.076,0.08
N852,mAheSvarya->maheSvara,-,L2,0.076,0.088
N853,mAheSvarya->mAheSvarI,-,L2,0.076,0.08
N858,BOjya->Boja,-,L2,0.074,0.085
N859,BOjya->BujA,-,L2,0.063,0.077
N6,kOsalya->kosala,-,L2,0.075,0.08700000000000001
N2463,varya->varI,-,L1,0.075,0.073
N740,taTya->taTA,-,L1,0.074,0.07100000000000001
N741,OtkaRWya->utkaRWA,L2,L2,0.075,0.085
N742,OtkaRWya->utkaRWa,-,L2,0.075,0.08600000000000001
N743,OtkaRWya->utkaRW,-,L2,0.074,0.085
N744,prAKarya->praKara,L2,L2,0.075,0.085
N745,tEryagyonya->tEryagyona,-,L2,0.075,0.08
N746,tEryagyonya->tiryagyona,-,L2,0.075,0.088
N747,tEryagyonya->tEryagyoni,-,L2,0.075,0.08
N748,tEryagyonya->tiryagyoni,-,L2,0.075,0.088
N749,trEviDya->triviDa,-,L2,0.075,0.088
N2912,SUkapAkya->SUkapAka,-,L1,0.075,0.07100000000000001
N3063,vadya->vad,-,L1,0.074,0.074
N3062,AnAyya->AnAyI,-,L2,0.064,0.065
N3061,AnAyya->AnAya,-,L2,0.074,0.078
N1798,vESya->veS,-,L2,0.064,0.079
N3067,kOrmya->kUrmI,-,L2,0.065,0.079
N3066,kOrmya->kUrmi,-,L2,0.064,0.079
N2949,vArzagaRya->vArzagaRa,-,L2,0.075,0.079
N2948,anihatya->aniha,-,L1,0.075,0.07100000000000001
N2947,potya->pota,-,L2,0.047,0.47500000000000003
N2946,sadasya->sadas,-,L1,0.075,0.07200000000000001
N2945,sadasya->sadasI,-,L1,0.076,0.073
N2944,sadasya->sadasa,-,L1,0.076,0.07200000000000001
N2943,acApalya->acApala,-,L1,0.075,0.074
N2942,sAyujya->sayuj,-,L2,0.075,0.08600000000000001
N2941,sAyujya->sayuja,-,L2,0.05,0.441
N2940,pANktya->paMkti,-,L2,0.048,0.465
N1050,Ardrya->Ardra,-,L2,0.074,0.079
N1051,Ardrya->ArdrA,-,L2,0.066,0.068
N1052,pAruzya->paruza,L2,L2,0.075,0.085
N1053,pAruzya->paruzA,-,L2,0.075,0.08700000000000001
N1054,pAruzya->paruzI,-,L2,0.075,0.088
N1055,kOpya->kup,-,L1,0.911,0.007
N1056,kOpya->kOpa,-,L2,0.074,0.079
N1057,kOpya->kupa,-,L2,0.075,0.08600000000000001
N1058,kOpya->kUpa,-,L2,0.074,0.085
N1059,kOpya->kopa,-,L2,0.073,0.08600000000000001
N2917,pAlitya->palita,-,L2,0.048,0.47200000000000003
N1696,rOkzya->rUkza,L2,L2,0.073,0.085
N1697,rOkzya->rukza,-,L2,0.073,0.08700000000000001
N1694,tARqya->taRqi,-,L2,0.07200000000000001,0.08700000000000001
N1695,hEraRya->hiraRa,-,L2,0.077,0.09
N1692,tARqya->taRqA,-,L2,0.07200000000000001,0.088
N1693,tARqya->tARqi,-,L2,0.062,0.065
N1690,tARqya->tARqa,-,L2,0.073,0.079
N1691,tARqya->taRqa,-,L2,0.07200000000000001,0.088
N2595,mADurya->maDurI,-,L2,0.074,0.089
N1791,vrAtya->vrA,-,L2,0.067,0.068
N1698,rOkzya->rUkzA,-,L2,0.064,0.079
N1699,rOkzya->rUkz,-,L2,0.066,0.08
N1278,prAcya->prAcI,-,L2,0.066,0.068
N1279,ameDya->ameDA,-,L1,0.075,0.07200000000000001
N618,lAsya->lAsa,-,L2,0.074,0.079
N619,lAsya->lasa,-,L2,0.074,0.08600000000000001
N612,dfSya->dfSA,-,L1,0.064,0.054
N613,dfSya->dfSi,-,L1,0.064,0.054
N610,Ekapatya->ekapati,L2,L2,0.074,0.084
N611,dfSya->dfSa,-,L1,0.074,0.07100000000000001
N616,anarGya->anarGa,-,L1,0.075,0.07200000000000001
N617,lAsya->las,L1,L2,0.075,0.085
N614,dfSya->dfS,-,L1,0.066,0.054
N615,pArahaMsya->parahaMsa,L2,L2,0.075,0.085
N1795,vESya->viSi,-,L2,0.062,0.077
N1794,vESya->veSi,-,L2,0.062,0.077
N3119,saSUlya->saSUla,-,L1,0.076,0.074
N1491,vElakzya->vilakza,L2,L2,0.074,0.085
N3117,sulaBya->sulaBa,-,L1,0.076,0.074
N3116,pitrya->pitr,-,L1,0.068,0.058
N3115,udIcya->udIcI,-,L1,0.066,0.055
N3114,Etihya->Etiha,-,L2,0.074,0.079
N3113,Etihya->itiha,-,L2,0.074,0.085
N3112,nErASya->nirAS,-,L2,0.065,0.08
N2469,vESAKya->viSAKA,-,L2,0.064,0.079
N3110,jAtya->jAti,-,L2,0.062,0.065
N1472,OzRya->uzRi,-,L2,0.062,0.077
N1473,OzRya->uzRI,-,L2,0.062,0.077
N1470,OzRya->OzRa,-,L2,0.074,0.078
N1471,OzRya->ozRa,-,L2,0.073,0.085
N1476,putrya->putr,-,L1,0.069,0.057
N1477,vAtsya->vAtsa,-,L2,0.074,0.08
N1474,putrya->putra,L2,L1,0.075,0.074
N1475,putrya->putrI,-,L1,0.067,0.056
N1478,vAtsya->vatsa,-,L2,0.073,0.08600000000000001
N1479,vAtsya->vatsA,-,L2,0.074,0.08700000000000001
N1304,pUrvya->pUrvI,-,L1,0.067,0.056
N1305,tapasya->tapasa,-,L2,0.076,0.076
N1306,tapasya->tapasA,-,L2,0.076,0.076
N1307,tapasya->tapas,-,L2,0.077,0.078
N1300,padya->pad,-,L2,0.075,0.075
N1301,aBedya->aBeda,-,L1,0.075,0.073
N1302,pUrvya->pUrva,-,L1,0.075,0.074
N1303,pUrvya->pUrvA,-,L1,0.067,0.057
N1497,ativfzya->ativfz,-,L1,0.075,0.07100000000000001
N1308,ditya->diti,L2,L1,0.064,0.056
N1309,anuvaMSya->anuvaMSa,-,L1,0.075,0.073
N498,kOmArya->kumAri,-,L2,0.066,0.08
N499,kOmArya->kOmArI,-,L2,0.067,0.068
N494,vivAhya->vivAha,-,L2,0.076,0.078
N495,rAhitya->rahita,L2,L2,0.074,0.08600000000000001
N496,kOmArya->kumAra,L1,L2,0.074,0.085
N497,kOmArya->kOmAra,-,L2,0.074,0.079
N490,avaSya->avaSI,-,L1,0.075,0.07100000000000001
N491,jUrRAhvaya->jUrRAhva,-,L1,0.075,0.073
N492,avacaya->avaca,-,L1,0.075,0.07100000000000001
N493,amaNgalya->amaNgala,-,L1,0.075,0.07100000000000001
N24,kArkaSya->karkaSA,-,L2,0.075,0.089
N25,evamAdya->evamAdi,-,L1,0.075,0.074
N26,uBaya->uBa,-,L1,0.074,0.073
N27,nirvizaya->nirviza,-,L1,0.076,0.074
N20,prativeSya->prativeSa,-,L2,0.077,0.077
N21,prativeSya->prativeSI,-,L2,0.077,0.077
N22,kArkaSya->kArkaSa,-,L2,0.075,0.081
N23,kArkaSya->karkaSa,-,L2,0.075,0.089
N2593,mADurya->mADuri,-,L2,0.067,0.069
N28,asevya->asevA,-,L1,0.076,0.074
N29,savizaya->saviza,-,L1,0.076,0.074
N2599,dErGya->dIrGI,-,L2,0.064,0.079
N1703,somya->soma,-,L2,0.077,0.081
N1875,mOkya->mUka,L2,L2,0.073,0.084
N1709,nadya->nad,-,L2,0.077,0.079
N7,kOsalya->kOsalI,-,L2,0.076,0.081
N1879,mOkya->mukA,-,L2,0.064,0.078
N2288,pArakya->pAraka,-,L2,0.075,0.08
N2289,pArakya->paraka,-,L2,0.076,0.08600000000000001
N2050,svargya->svarga,L2,L2,0.076,0.077
N2280,kAWinya->kAWina,-,L2,0.074,0.079
N2281,kAWinya->kaWina,-,L2,0.074,0.08700000000000001
N2282,kAWinya->kaWinA,-,L2,0.074,0.08700000000000001
N2283,kAWinya->kaWinI,-,L2,0.074,0.08700000000000001
N2284,durAvArya->durAvAra,-,L1,0.076,0.073
N2285,mORqya->muRqa,-,L2,0.073,0.08600000000000001
N2286,mORqya->muRqI,-,L2,0.063,0.078
N2287,mORqya->muRq,-,L2,0.064,0.079
N972,dAlBya->dAlBi,-,L2,0.064,0.066
N2578,kOlya->kulI,-,L2,0.065,0.078
N2579,kOlya->kolI,-,L2,0.063,0.077
N2576,kOlya->koli,-,L2,0.063,0.077
N2577,kOlya->kOlI,-,L2,0.064,0.065
N2574,kOlya->kuli,-,L2,0.065,0.078
N2056,mAnuzya->mAnuza,-,L2,0.074,0.079
N2572,kOlya->kolA,-,L2,0.063,0.077
N2573,kOlya->kOli,-,L2,0.063,0.065
N2570,kOlya->kulA,-,L2,0.065,0.078
N2571,kOlya->kUlA,-,L2,0.063,0.077
N2378,hAsya->has,-,L1,0.46900000000000003,0.052000000000000005
N2379,hAsya->hAsa,-,L2,0.074,0.079
N2374,SAlAkya->SAlAka,-,L2,0.074,0.079
N2375,SAlAkya->SalAka,-,L2,0.074,0.088
N2376,SAlAkya->SalAkA,-,L2,0.074,0.08700000000000001
N2377,SAlAkya->SAlAkI,-,L2,0.066,0.066
N2370,nigAdya->nigAda,-,L1,0.074,0.07200000000000001
N2371,pratIcya->pratIcI,L2,L1,0.075,0.074
N2372,pUjya->pUj,-,L1,0.978,0.001
N2373,pUjya->pUjA,-,L1,0.064,0.052000000000000005
N2594,mADurya->mADurI,-,L2,0.067,0.069
N1087,ropya->ropi,-,L1,0.066,0.057
N2596,ApANgya->apANga,-,L2,0.074,0.08700000000000001
N2597,dErGya->dIrGa,-,L2,0.073,0.088
N2590,mADurya->maDura,L2,L2,0.075,0.085
N2591,mADurya->mADura,-,L2,0.075,0.08
N2592,mADurya->maDurA,-,L2,0.075,0.088
N1086,ropya->ropa,-,L1,0.075,0.074
N2598,dErGya->dIrGA,-,L2,0.065,0.079
N1085,dvErAjya->dvirAjya,L2,L2,0.075,0.085
N1876,mOkya->mOka,-,L2,0.074,0.079
N1877,mOkya->muka,-,L2,0.073,0.08600000000000001
N1874,viSalya->viSalA,-,L1,0.076,0.076
N1084,sAmaYjasya->samaYjasa,L2,L2,0.075,0.085
N1872,vEsvarya->visvara,-,L2,0.076,0.088
N1873,viSalya->viSala,-,L1,0.076,0.076
N1870,SAkya->Saki,-,L2,0.075,0.08700000000000001
N1871,SAkya->SAkI,-,L2,0.064,0.065
N1083,prAkAmya->prAkAma,-,L2,0.076,0.079
N1878,mOkya->moka,-,L2,0.074,0.08600000000000001
N1082,prAkAmya->prakAma,L2,L2,0.075,0.085
N977,gamya->gami,-,L1,0.074,0.07200000000000001
N976,gamya->gama,-,L1,0.074,0.07200000000000001
N975,gamya->gam,-,L1,0.468,0.052000000000000005
N974,vESizwya->vESizwa,-,L2,0.075,0.08
N973,vESizwya->viSizwa,L2,L2,0.074,0.085
N1081,OnmuKya->unmuKa,-,L2,0.074,0.08600000000000001
N971,dAlBya->dalBa,-,L2,0.073,0.08600000000000001
N970,dAlBya->dAlBa,-,L2,0.074,0.078
N1080,pAradArya->paradAra,-,L2,0.075,0.08600000000000001
N979,anavekzya->anavekzA,-,L1,0.075,0.07200000000000001
N978,anavekzya->anavekza,-,L1,0.075,0.07200000000000001
N182,pOzya->puz,-,L2,0.064,0.079
N183,pOzya->pUz,-,L2,0.063,0.078
N180,pOzya->pUzA,-,L2,0.062,0.077
N181,pOzya->pOzI,-,L2,0.062,0.064
N186,tAkzaRya->takzan,L2,L2,0.074,0.08600000000000001
N187,pOrastya->puras,L2,L2,0.075,0.085
N184,Atmya->Atma,-,L2,0.074,0.079
N185,Atmya->AtmA,-,L2,0.062,0.065
N2110,namasya->namas,L2,L1,0.075,0.075
N2111,namasya->namasa,-,L1,0.076,0.073
N188,sAMniDya->saMniDa,-,L2,0.075,0.088
N189,sAMniDya->saMniDA,-,L2,0.075,0.088
N2114,yAmya->yAma,-,L2,0.074,0.079
N2115,yAmya->yamA,-,L2,0.073,0.08600000000000001
N2116,yAmya->yAmi,-,L2,0.062,0.065
N1559,samAmnAya->samAmnA,-,L1,0.075,0.07200000000000001
N2622,Arogya->Aroga,-,L2,0.075,0.079
N2623,Arogya->arogA,-,L2,0.075,0.08600000000000001
N2620,kAYcya->kaYc,-,L2,0.074,0.08700000000000001
N2621,Arogya->aroga,-,L2,0.049,0.454
N2626,Darmya->Darma,-,L2,0.049,0.452
N2627,sOdarya->sodara,-,L2,0.056,0.377
N2624,matsya->matsa,-,L2,0.077,0.078
N2625,matsya->matsI,-,L2,0.077,0.078
N2628,sOdarya->sUdara,-,L2,0.075,0.08700000000000001
N2629,sOdarya->sodarI,-,L2,0.077,0.08700000000000001
N1919,sOvIrya->suvIra,L2,L2,0.078,0.08700000000000001
N1918,lOhitya->lOhi,-,L2,0.063,0.065
N1464,SEnya->SIna,-,L2,0.073,0.088
N1911,kutastya->kutas,-,L1,0.075,0.07100000000000001
N1910,mahAvIrya->mahAvIrA,-,L1,0.075,0.07100000000000001
N1913,raRya->raR,-,L1,0.075,0.07100000000000001
N1912,raRya->raRa,-,L1,0.074,0.07100000000000001
N1915,saBya->saBA,-,L1,0.075,0.07100000000000001
N1914,saBya->saBa,-,L1,0.075,0.07100000000000001
N1917,durupalakzya->durupalakza,-,L1,0.076,0.075
N1916,saBya->saB,-,L1,0.076,0.07100000000000001
N869,vEdeSya->videSI,-,L2,0.064,0.08
N868,vEdeSya->vEdeSI,-,L2,0.064,0.067
N2113,yAmya->yama,L2,L2,0.073,0.085
N3141,amarAhvaya->amarAhva,-,L1,0.076,0.07100000000000001
N861,BOjya->BOji,-,L2,0.062,0.064
N860,BOjya->BojA,-,L2,0.062,0.077
N863,ApyAya->ApyA,-,L2,0.062,0.064
N862,BOjya->Boj,-,L2,0.063,0.078
N865,vEdeSya->videSa,L2,L2,0.075,0.08600000000000001
N864,nawaya->naw,L2,L2,0.077,0.077
N867,vEdeSya->vedeSa,-,L2,0.074,0.088
N866,vEdeSya->vEdeSa,-,L2,0.075,0.08
N2024,SEkzya->Sikza,-,L2,0.074,0.085
N2025,SEkzya->SIkzA,-,L2,0.063,0.077
N2026,SEkzya->Sikz,-,L2,0.064,0.079
N2027,svAdya->svAda,-,L2,0.074,0.079
N2020,meDya->meDI,-,L1,0.063,0.052000000000000005
N2021,meDya->meD,-,L1,0.065,0.052000000000000005
N2022,SEkzya->SikzA,L2,L2,0.063,0.077
N2023,SEkzya->SEkza,-,L2,0.074,0.078
N2117,yAmya->yAmI,-,L2,0.062,0.064
N2028,svAdya->svadi,-,L2,0.073,0.08600000000000001
N2029,svAdya->svad,-,L2,0.074,0.08700000000000001
N2758,sAkzya->sAkza,-,L2,0.075,0.078
N2759,sAkzya->sakza,-,L2,0.074,0.08600000000000001
N883,kAlya->kAla,-,L1,0.456,0.053
N882,kESya->keSI,-,L2,0.063,0.077
N881,kESya->keSi,-,L2,0.063,0.077
N880,kESya->kISa,-,L2,0.073,0.08700000000000001
N887,kAlya->kAlA,-,L2,0.065,0.066
N886,kAlya->kala,-,L2,0.075,0.085
N885,kAlya->kal,-,L1,0.424,0.056
N884,kAlya->kala,-,L1,0.422,0.057
N889,kAlya->kali,-,L2,0.075,0.08600000000000001
N888,kAlya->kalA,-,L2,0.075,0.08600000000000001
N775,mEtrya->mEtrI,-,L2,0.065,0.067
N774,mEtrya->mEtri,-,L2,0.065,0.067
N777,Asya->Asa,-,L2,0.074,0.078
N776,mEtrya->mitrI,-,L2,0.064,0.078
N771,mEtrya->mitra,L2,L2,0.074,0.084
N770,durya->duri,-,L1,0.067,0.057
N773,mEtrya->mitrA,-,L2,0.065,0.079
N772,mEtrya->mEtra,-,L2,0.074,0.078
N779,Asya->Asi,-,L2,0.066,0.068
N778,Asya->asa,-,L2,0.074,0.084
N77,vEdya->vidA,-,L2,0.062,0.078
N76,vEdya->vedA,-,L2,0.063,0.078
N75,vEdya->vida,-,L2,0.074,0.088
N74,vEdya->veda,L2,L2,0.075,0.085
N73,upaBogya->upaBoga,-,L1,0.076,0.073
N72,nAgAhvaya->nAgAhva,-,L2,0.075,0.08
N71,Anantya->ananta,L2,L2,0.075,0.08600000000000001
N70,aSUnya->aSUna,-,L1,0.076,0.073
N2972,SElikya->SIlika,-,L2,0.047,0.47400000000000003
N2973,asaMBAzya->asaMBAzA,-,L1,0.076,0.073
N2970,yUTya->yUTI,-,L1,0.063,0.051000000000000004
N2971,prAvIRya->pravIRa,-,L2,0.052000000000000005,0.426
N2976,samAhvaya->samAhva,-,L1,0.076,0.07200000000000001
N2977,sOhfdayya->sOhfdaya,-,L2,0.075,0.079
N79,vEdya->vedi,-,L2,0.062,0.078
N78,vEdya->vEdi,-,L2,0.063,0.066
N1043,pArizadya->parizada,-,L2,0.075,0.089
N1042,pArizadya->pArizada,-,L2,0.075,0.081
N1041,aDvanya->aDvan,L2,L2,0.075,0.075
N1040,svAcCandya->svacCanda,-,L2,0.076,0.09
N1047,sasya->sasa,-,L1,0.076,0.076
N1046,sasya->sas,-,L1,0.373,0.061
N1045,pArizadya->parizad,-,L2,0.075,0.089
N1044,pArizadya->pArizad,-,L2,0.075,0.081
N1049,sAmrAjya->samrAj,-,L2,0.076,0.088
N1048,sAmrAjya->samrAja,L2,L2,0.076,0.08600000000000001
